,avgoktas,coolingdegreedays,coolingdegreedaysnormal,date.ampm,date.day,date.epoch,date.hour,date.iso8601,date.min,date.month,date.monthname,date.monthname_short,date.pretty,date.rfc822,date.sec,date.tz_long,date.tz_offset_hours,date.tz_offset_text,date.tz_short,date.weekday,date.weekday_short,date.yday,date.year,dewpoint,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,icon,max_dewpoint,max_humidity,max_pressure,max_temperature,max_temperature_normal,max_temperature_record,max_temperature_record_year,max_visibility,max_wind_speed,min_dewpoint,min_humidity,min_pressure,min_temperature,min_temperature_normal,min_temperature_record,min_temperature_record_year,min_visibility,min_wind_speed,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodateprecipitation,monthtodateprecipitationnormal,monthtodatesnowfall,precip,precipnormal,preciprecord,preciprecordyear,precipsource,pressure,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1janprecipitation,since1janprecipitationnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfall,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepth,snowfall,temperature,temperature_normal,thunder,tornado,visibility,wind_dir,wind_dir_degrees,wind_speed
151,3.0,14,,PM,31,1464667200,12,2016-05-31T12:00:00+0800,00,5,May,May,"12:00 PM CST on May 31, 2016","Tue, 31 May 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,151,2016,66,0,28,0,0,,,partlycloudy,68,88,29.68,86,79,91,2014,6.0,7,61,43,29.56,71,66,55,2004,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.61,0,,,,,,,,,,,,0,,0.0,78,,0,0,3.0,,,2
152,3.0,15,,PM,1,1464753600,12,2016-06-01T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 01, 2016","Wed, 01 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,152,2016,69,0,30,0,0,,,rain,72,89,29.68,87,79,93,2007,6.0,9,66,49,29.56,73,66,60,2012,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.62,1,,,,,,,,,,,,0,,0.0,80,,0,0,4.0,,,3
153,3.0,12,,PM,2,1464840000,12,2016-06-02T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 02, 2016","Thu, 02 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,153,2016,69,0,26,0,0,,,rain,73,100,29.8,82,79,93,2013,6.0,11,64,58,29.65,71,66,64,2001,3.0,0,,,,,,,,0.0,0.02,0.0,2018,,29.7,1,,,,,,,,,,,,0,,0.0,76,,0,0,5.0,,,5
154,1.0,14,,PM,3,1464926400,12,2016-06-03T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 03, 2016","Fri, 03 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,154,2016,67,0,28,0,0,,,mostlysunny,70,100,29.8,89,79,93,2008,6.0,9,63,43,29.65,68,66,64,1998,6.0,0,,,,,,,,0.0,0.02,0.0,2018,,29.74,0,,,,,,,,,,,,0,,0.0,78,,0,0,6.0,,,3
155,2.0,12,,PM,4,1465012800,12,2016-06-04T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 04, 2016","Sat, 04 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,155,2016,69,0,28,0,0,,,mostlysunny,72,88,29.86,84,79,95,2008,6.0,16,64,62,29.71,71,66,62,1998,3.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.77,0,,,,,,,,,,,,0,,0.0,78,,0,0,5.0,,,5
156,3.0,18,,PM,5,1465099200,12,2016-06-05T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 05, 2016","Sun, 05 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,156,2016,68,1,32,0,0,,,hazy,73,100,29.89,96,79,96,2008,4.0,7,63,34,29.68,69,66,64,2002,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.8,0,,,,,,,,,,,,0,,0.0,82,,0,0,3.0,,,3
157,2.0,13,,PM,6,1465185600,12,2016-06-06T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 06, 2016","Mon, 06 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,157,2016,70,0,28,0,0,,,tstorms,73,94,29.86,87,79,93,2018,6.0,18,68,55,29.71,69,66,64,1998,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.77,1,,,,,,,,,,,,0,,0.0,78,,1,0,4.0,,,4
158,2.0,16,,PM,7,1465272000,12,2016-06-07T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 07, 2016","Tue, 07 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,158,2016,65,0,31,0,0,,,mostlysunny,72,100,29.89,91,79,95,2017,6.0,9,59,34,29.74,71,66,64,1998,4.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.84,0,,,,,,,,,,,,0,,0.0,81,,0,0,6.0,,,4
159,4.0,17,,PM,8,1465358400,12,2016-06-08T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 08, 2016","Wed, 08 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,159,2016,66,0,32,0,0,,,rain,70,83,29.83,91,79,91,2011,6.0,16,59,40,29.71,73,66,62,1997,4.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.78,1,,,,,,,,,,,,0,,0.0,82,,0,0,6.0,,,4
160,4.0,4,,PM,9,1465444800,12,2016-06-09T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 09, 2016","Thu, 09 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,160,2016,68,0,20,0,0,,,rain,70,100,29.89,71,79,89,2002,6.0,9,64,78,29.83,68,66,59,1997,2.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.85,1,,,,,,,,,,,,0,,0.0,70,,0,0,4.0,,,3
161,3.0,8,,PM,10,1465531200,12,2016-06-10T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 10, 2016","Fri, 10 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,161,2016,69,0,22,0,0,,,rain,72,100,29.86,77,80,93,2015,6.0,7,68,74,29.77,68,67,60,1997,2.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.82,1,,,,,,,,,,,,0,,0.0,72,,0,0,4.0,,,4
162,2.0,12,,PM,11,1465617600,12,2016-06-11T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 11, 2016","Sat, 11 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,162,2016,69,0,28,0,0,,,rain,72,100,29.83,86,80,89,1999,6.0,7,64,51,29.71,69,67,60,2003,2.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.77,1,,,,,,,,,,,,0,,0.0,78,,0,0,4.0,,,4
163,3.0,15,,PM,12,1465704000,12,2016-06-12T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 12, 2016","Sun, 12 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,163,2016,70,0,30,0,0,,,partlycloudy,73,100,29.8,89,80,93,2001,6.0,9,63,43,29.65,71,67,60,1997,2.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.75,0,,,,,,,,,,,,0,,0.0,80,,0,0,5.0,,,4
164,1.0,15,,PM,13,1465790400,12,2016-06-13T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 13, 2016","Mon, 13 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,164,2016,70,0,30,0,0,,,mostlysunny,73,100,29.74,87,81,96,2001,6.0,4,66,49,29.56,73,67,57,2003,3.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.66,0,,,,,,,,,,,,0,,0.0,80,,0,0,4.0,,,1
165,3.0,17,,PM,14,1465876800,12,2016-06-14T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 14, 2016","Tue, 14 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,165,2016,71,0,32,0,0,,,rain,75,100,29.71,91,81,100,2001,5.0,11,66,46,29.56,73,68,62,2003,2.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.61,1,,,,,,,,,,,,0,,0.0,82,,0,0,4.0,,,3
166,3.0,12,,PM,15,1465963200,12,2016-06-15T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 15, 2016","Wed, 15 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,166,2016,67,0,28,0,0,,,rain,73,100,29.89,86,81,98,2001,6.0,9,55,35,29.74,69,68,64,2000,4.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.82,1,,,,,,,,,,,,0,,0.0,78,,0,0,6.0,,,3
167,2.0,14,,PM,16,1466049600,12,2016-06-16T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 16, 2016","Thu, 16 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,167,2016,62,0,28,0,0,,,mostlysunny,68,94,29.89,89,81,93,2001,6.0,9,55,31,29.68,68,68,64,1997,6.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.79,0,,,,,,,,,,,,0,,0.0,78,,0,0,6.0,,,3
168,1.0,16,,PM,17,1466136000,12,2016-06-17T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 17, 2016","Fri, 17 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,168,2016,64,0,30,0,0,,,mostlysunny,70,100,29.71,93,81,93,2006,6.0,7,59,32,29.5,68,68,62,2003,4.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.6,0,,,,,,,,,,,,0,,0.0,80,,0,0,6.0,,,2
169,3.0,15,,PM,18,1466222400,12,2016-06-18T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 18, 2016","Sat, 18 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,169,2016,69,0,30,0,0,,,rain,73,94,29.68,87,82,96,2006,6.0,7,66,52,29.59,73,69,62,1997,2.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.62,1,,,,,,,,,,,,0,,0.0,80,,0,0,4.0,,,2
170,2.0,19,,PM,19,1466308800,12,2016-06-19T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 19, 2016","Sun, 19 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,170,2016,72,0,34,0,0,,,mostlysunny,75,94,29.71,93,82,93,2016,6.0,7,66,41,29.56,75,69,66,2000,4.0,2,,,,,,,,0.0,0.04,0.0,2018,,29.64,0,,,,,,,,,,,,0,,0.0,84,,0,0,6.0,,,4
171,4.0,21,,PM,20,1466395200,12,2016-06-20T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 20, 2016","Mon, 20 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,171,2016,75,0,36,0,0,,,tstorms,77,100,29.65,95,82,95,2016,6.0,13,70,44,29.53,77,69,64,2004,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.61,1,,,,,,,,,,,,0,,0.0,86,,1,0,4.0,,,3
172,3.0,16,,PM,21,1466481600,12,2016-06-21T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 21, 2016","Tue, 21 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,172,2016,72,0,31,0,0,,,rain,73,83,29.71,84,83,91,2005,6.0,7,70,66,29.62,78,69,68,2004,4.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.66,1,,,,,,,,,,,,0,,0.0,81,,0,0,6.0,,,3
173,3.0,18,,PM,22,1466568000,12,2016-06-22T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 22, 2016","Wed, 22 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,173,2016,76,0,34,0,0,,,partlycloudy,79,100,29.71,89,83,91,2001,5.0,9,73,62,29.56,78,70,66,1997,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.65,0,,,,,,,,,,,,0,,0.0,84,,0,0,2.0,,,2
174,3.0,14,,PM,23,1466654400,12,2016-06-23T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 23, 2016","Thu, 23 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,174,2016,76,0,30,0,0,,,rain,77,100,29.65,84,83,93,2008,6.0,9,72,74,29.53,75,70,68,2006,2.0,2,,,,,,,,0.0,0.05,0.0,2018,,29.57,1,,,,,,,,,,,,0,,0.0,80,,0,0,3.0,,,4
175,2.0,14,,PM,24,1466740800,12,2016-06-24T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 24, 2016","Fri, 24 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,175,2016,69,0,30,0,0,,,rain,73,94,29.86,84,83,98,2011,6.0,13,57,42,29.68,75,70,66,1999,4.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.73,1,,,,,,,,,,,,0,,0.0,80,,0,0,6.0,,,3
176,3.0,14,,PM,25,1466827200,12,2016-06-25T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 25, 2016","Sat, 25 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,176,2016,68,0,29,0,0,,,rain,70,94,29.92,87,84,93,2001,6.0,7,66,49,29.8,71,70,68,1999,5.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.86,1,,,,,,,,,,,,0,,0.0,79,,0,0,6.0,,,2
177,3.0,8,,PM,26,1466913600,12,2016-06-26T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 26, 2016","Sun, 26 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,177,2016,70,0,23,0,0,,,rain,72,100,29.92,77,84,93,2013,6.0,9,66,69,29.86,69,70,68,1999,2.0,0,,,,,,,,0.0,0.05,0.0,2018,,29.88,1,,,,,,,,,,,,0,,0.0,73,,0,0,5.0,,,5
178,3.0,10,,PM,27,1467000000,12,2016-06-27T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 27, 2016","Mon, 27 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,178,2016,70,0,24,0,0,,,rain,72,100,29.86,80,84,93,2003,6.0,7,68,65,29.77,69,70,66,2017,2.0,2,,,,,,,,0.0,0.06,0.0,2018,,29.82,1,,,,,,,,,,,,0,,0.0,74,,0,0,3.0,,,3
179,2.0,14,,PM,28,1467086400,12,2016-06-28T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 28, 2016","Tue, 28 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,179,2016,69,0,29,0,0,,,mostlysunny,72,100,29.86,89,84,93,2008,6.0,7,66,46,29.74,69,70,68,1998,1.0,0,,,,,,,,0.0,0.06,0.0,2018,,29.8,0,,,,,,,,,,,,0,,0.0,79,,0,0,4.0,,,3
180,4.0,16,,PM,29,1467172800,12,2016-06-29T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 29, 2016","Wed, 29 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,180,2016,70,0,31,0,0,,,partlycloudy,72,100,29.83,91,84,96,2011,6.0,7,66,46,29.68,71,70,69,1997,2.0,0,,,,,,,,0.0,0.07,0.0,2018,,29.77,0,,,,,,,,,,,,0,,0.0,81,,0,0,5.0,,,4
181,3.0,14,,PM,30,1467259200,12,2016-06-30T12:00:00+0800,00,6,June,Jun,"12:00 PM CST on June 30, 2016","Thu, 30 Jun 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,181,2016,73,0,28,0,0,,,tstorms,75,100,29.74,84,84,91,2000,5.0,7,72,66,29.62,73,70,68,2001,1.0,0,,,,,,,,0.0,0.07,0.0,2018,,29.68,1,,,,,,,,,,,,0,,0.0,78,,1,0,3.0,,,3
182,1.0,17,,PM,1,1467345600,12,2016-07-01T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 01, 2016","Fri, 01 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,182,2016,74,0,32,0,0,,,mostlysunny,75,100,29.68,91,84,93,2017,6.0,7,72,52,29.59,73,70,68,2014,2.0,0,,,,,,,,0.0,0.08,0.0,2018,,29.63,0,,,,,,,,,,,,0,,0.0,82,,0,0,3.0,,,3
183,2.0,20,,PM,2,1467432000,12,2016-07-02T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 02, 2016","Sat, 02 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,183,2016,74,0,35,0,0,,,mostlysunny,79,100,29.71,93,84,93,2016,6.0,7,68,49,29.56,77,70,69,1999,2.0,0,,,,,,,,0.0,0.08,0.0,2018,,29.65,0,,,,,,,,,,,,0,,0.0,85,,0,0,4.0,,,3
184,2.0,16,,PM,3,1467518400,12,2016-07-03T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 03, 2016","Sun, 03 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,184,2016,73,0,31,0,0,,,tstorms,77,100,29.71,91,85,96,2017,6.0,13,68,46,29.59,71,70,42,1998,1.0,0,,,,,,,,0.0,0.07,0.0,2018,,29.64,1,,,,,,,,,,,,0,,0.0,81,,1,0,5.0,,,4
185,3.0,17,,PM,4,1467604800,12,2016-07-04T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 04, 2016","Mon, 04 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,185,2016,75,0,32,0,0,,,rain,79,100,29.71,87,85,93,2000,6.0,9,72,62,29.59,77,71,68,2002,3.0,0,,,,,,,,0.0,0.07,0.0,2018,,29.63,1,,,,,,,,,,,,0,,0.0,82,,0,0,5.0,,,3
186,3.0,10,,PM,5,1467691200,12,2016-07-05T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 05, 2016","Tue, 05 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,186,2016,75,0,26,0,0,,,rain,77,100,29.8,78,85,95,2000,6.0,11,73,83,29.65,73,71,66,2002,3.0,0,,,,,,,,0.0,0.06,0.0,2018,,29.7,1,,,,,,,,,,,,0,,0.0,76,,0,0,4.0,,,4
187,4.0,8,,PM,6,1467777600,12,2016-07-06T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 06, 2016","Wed, 06 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,187,2016,73,0,23,0,0,,,rain,75,100,29.8,75,85,109,2002,6.0,7,72,100,29.74,71,71,68,2008,1.0,0,,,,,,,,0.0,0.06,0.0,2018,,29.76,1,,,,,,,,,,,,0,,0.0,73,,0,0,3.0,,,2
188,3.0,12,,PM,7,1467864000,12,2016-07-07T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 07, 2016","Thu, 07 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,188,2016,75,0,28,0,0,,,rain,79,100,29.77,82,85,95,2001,6.0,4,73,79,29.62,73,71,69,1998,1.0,0,,,,,,,,0.0,0.06,0.0,2018,,29.7,1,,,,,,,,,,,,0,,0.0,78,,0,0,3.0,,,1
189,3.0,16,,PM,8,1467950400,12,2016-07-08T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 08, 2016","Fri, 08 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,189,2016,77,0,31,0,0,,,rain,79,100,29.65,87,85,95,2008,6.0,7,75,66,29.53,75,71,68,2003,2.0,0,,,,,,,,0.0,0.07,0.0,2018,,29.59,1,,,,,,,,,,,,0,,0.0,81,,0,0,4.0,,,3
190,3.0,16,,PM,9,1468036800,12,2016-07-09T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 09, 2016","Sat, 09 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,190,2016,78,0,32,0,0,,,tstorms,81,100,29.62,86,85,95,2017,6.0,11,75,70,29.53,77,71,69,2004,1.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.57,1,,,,,,,,,,,,0,,0.0,82,,1,0,4.0,,,2
191,2.0,20,,PM,10,1468123200,12,2016-07-10T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 10, 2016","Sun, 10 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,191,2016,78,0,35,0,0,,,mostlysunny,81,100,29.59,93,85,98,2017,6.0,7,75,59,29.47,77,71,68,2004,2.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.55,0,,,,,,,,,,,,0,,0.0,85,,0,0,5.0,,,2
192,3.0,19,,PM,11,1468209600,12,2016-07-11T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 11, 2016","Mon, 11 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,192,2016,77,0,34,0,0,,,tstorms,81,100,29.59,95,85,100,2017,6.0,16,73,49,29.5,73,71,68,2000,2.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.56,1,,,,,,,,,,,,0,,0.0,84,,1,0,6.0,,,4
193,2.0,18,,PM,12,1468296000,12,2016-07-12T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 12, 2016","Tue, 12 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,193,2016,78,0,33,0,0,,,tstorms,81,100,29.65,91,86,100,2017,6.0,9,75,62,29.56,75,72,68,2000,1.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.6,1,,,,,,,,,,,,0,,0.0,83,,1,0,5.0,,,2
194,4.0,14,,PM,13,1468382400,12,2016-07-13T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 13, 2016","Wed, 13 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,194,2016,75,0,30,0,0,,,rain,81,100,29.71,84,86,96,2017,6.0,13,72,66,29.59,75,72,66,2011,5.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.63,1,,,,,,,,,,,,0,,0.0,80,,0,0,6.0,,,5
195,3.0,9,,PM,14,1468468800,12,2016-07-14T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 14, 2016","Thu, 14 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,195,2016,71,0,24,0,0,,,rain,73,100,29.8,77,86,98,2002,6.0,11,66,69,29.65,71,72,68,2011,6.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.74,1,,,,,,,,,,,,0,,0.0,74,,0,0,6.0,,,6
196,1.0,15,,PM,15,1468555200,12,2016-07-15T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 15, 2016","Fri, 15 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,196,2016,68,0,30,0,0,,,mostlysunny,73,100,29.77,91,86,98,2002,6.0,9,63,38,29.56,69,72,68,2008,4.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.67,0,,,,,,,,,,,,0,,0.0,80,,0,0,6.0,,,4
197,2.0,16,,PM,16,1468641600,12,2016-07-16T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 16, 2016","Sat, 16 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,197,2016,70,0,31,0,0,,,mostlysunny,73,100,29.74,93,86,98,2002,6.0,7,66,43,29.62,69,72,68,2008,4.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.67,0,,,,,,,,,,,,0,,0.0,81,,0,0,6.0,,,1
198,1.0,19,,PM,17,1468728000,12,2016-07-17T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 17, 2016","Sun, 17 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,198,2016,73,0,34,0,0,,,mostlysunny,77,100,29.71,95,86,96,2006,6.0,7,68,41,29.56,73,72,71,1999,2.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.65,0,,,,,,,,,,,,0,,0.0,84,,0,0,5.0,,,3
199,3.0,14,,PM,18,1468814400,12,2016-07-18T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 18, 2016","Mon, 18 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,199,2016,77,0,30,0,0,,,rain,81,100,29.62,84,86,95,1998,6.0,7,73,70,29.44,75,72,69,2008,2.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.52,1,,,,,,,,,,,,0,,0.0,80,,0,0,4.0,,,2
200,1.0,20,,PM,19,1468900800,12,2016-07-19T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 19, 2016","Tue, 19 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,200,2016,72,0,35,0,0,,,mostlysunny,79,100,29.56,95,86,95,2015,6.0,7,66,41,29.47,75,72,69,2010,6.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.51,0,,,,,,,,,,,,0,,0.0,85,,0,0,6.0,,,3
201,1.0,22,,PM,20,1468987200,12,2016-07-20T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 20, 2016","Wed, 20 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,201,2016,74,0,36,0,0,,,mostlysunny,79,100,29.59,96,86,96,2016,6.0,9,70,41,29.5,77,72,68,2002,5.0,0,,,,,,,,0.0,0.09,0.0,2018,,29.54,0,,,,,,,,,,,,0,,0.0,86,,0,0,6.0,,,3
202,3.0,22,,PM,21,1469073600,12,2016-07-21T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 21, 2016","Thu, 21 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,202,2016,76,0,37,0,0,,,rain,79,100,29.59,96,86,96,2016,6.0,9,73,47,29.53,78,72,69,2002,3.0,0,,,,,,,,0.0,0.11,0.0,2018,,29.56,1,,,,,,,,,,,,0,,0.0,87,,0,0,6.0,,,2
203,3.0,12,,PM,22,1469160000,12,2016-07-22T12:00:00+0800,00,7,July,Jul,"12:00 PM CST on July 22, 2016","Fri, 22 Jul 2016 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,203,2016,76,0,26,0,0,,,tstorms,79,100,29.68,82,86,98,2014,6.0,9,70,79,29.59,71,72,68,2002,2.0,0,,,,,,,,0.0,0.1,0.0,2018,,29.64,1,,,,,,,,,,,,0,,0.0,76,,1,0,6.0,,,4
